Sample,Plate,Row,Column,LABID,Miseq.num,tot.reads,tot.aligned.reads,median.aligned.reads.per.loc,gt.10.aligned,gt.20.aligned,X..on.target,AnimalID,Duplicate1,Duplicate2,Duplicate3,Herd,all.2021.data.herds,SEX.x,HAP,mito.haps,USE.x,GTseq.stratum,Optimization.sample,Main.run,Latitude.x,Longitude.x,YR.x,SOURCE.x,Contact,Notes,Permission.requested,Permission.received,Photo.Need.permission,Photo.Have.permission,FIELDID,Animal_ID,SOURCE.y,Collection_Method,CONTACT_NAME,Organization,Label,LAB,SpCode,SpType,Species_Type,SpName,Genus,Species,CommonName,USE.y,Restrict_Description,YR.y,MO,DA,Location,City,Island,County,State,Country,Latitude.y,Latitude_Precision,Latitude_Precision_Unit,Longitude.y,Longitude_Precision,Longitude_Precision_Unit,OBasin,Ocean_Basin,SEX.y,Gender_Determination,ACCESSIONDATE,GENBANK.,GENBANK1,GENBANK2,GENBANK3,COMMENTS,Record_Creation_Date,Edit_User,Edit_Date
z0029846_Mnov_MS51_n0028455_R1.fastq.gz,2,C,11,z0029846,28455,8638,3526,7,143,27,0.408,29846,NA,NA,NA,NA,CentAm,M,E5,NA,NA,CentAm,NA,x,38.25,-123.366666,2002,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,CRC-020919-14,199083,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2002,9,19,,,,,CALIFORNIA,UNITED STATES OF AMERICA,38.25,1,Minute,-123.366666,1,Minute,1,North Pacific,U,,11/8/02 0:00,NA,NA,NA,NA,"TEC  25/03, LOAN 131",5/31/12 16:06,Dan Prosperi,9/17/21 8:04
z0029864_Mnov_MS51_n0028457_R1.fastq.gz,2,E,11,z0029864,28457,22026,18123,35,311,265,0.823,29864,NA,NA,NA,NA,CentAm,M,F2,NA,NA,CentAm,NA,x,34.15,-119.766666,2002,BIOPSY-CASCADIA,John,NA,NA,"Yes, collaborator",NA,[no name] Displayed with permission from [**SPLASH project**],CRC-021030-2A&B,199101,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2002,10,30,SBC,,,,CALIFORNIA,UNITED STATES OF AMERICA,34.15,1,Minute,-119.766666,1,Minute,1,North Pacific,M,Molecular determination by another lab.,11/8/02 0:00,NA,NA,NA,NA,"TEC 58/28,30; Blubber separated, LOAN 131",5/31/12 16:06,Dan Prosperi,9/17/21 8:04
z0029846_Mnov_MS51_n0028468_R1.fastq.gz,2,H,12,z0029846,28468,4381,892,2,2,1,0.204,29846,NA,NA,NA,NA,CentAm,M,E5,NA,NA,CentAm,NA,x,38.25,-123.366666,2002,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,CRC-020919-14,199083,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2002,9,19,,,,,CALIFORNIA,UNITED STATES OF AMERICA,38.25,1,Minute,-123.366666,1,Minute,1,North Pacific,U,,11/8/02 0:00,NA,NA,NA,NA,"TEC  25/03, LOAN 131",5/31/12 16:06,Dan Prosperi,9/17/21 8:04
z0045333_Mnov_MS51_n0028472_R1.fastq.gz,3,D,1,z0045333,28472,17432,16000,29.5,291,229,0.918,45333,NA,NA,NA,NA,CentAm,F,F2,NA,NA,CentAm,NA,x,35.166666,-120.966666,2004,BIOPSY-CASCADIA,NA,Added Nov 24,NA,NA,NA,WW Cabo,CRC040724-11,207654,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,7,24,,,,,CALIFORNIA,UNITED STATES OF AMERICA,35.166666,1,Minute,-120.966666,1,Minute,1,North Pacific,F,Molecular determination by another lab.,3/7/05 0:00,NA,NA,NA,NA,"LOANS 172, 247, OTHER ID: MN C",5/31/12 16:10,Dan Prosperi,9/17/21 8:04
z0045337_Mnov_MS51_n0028473_R1.fastq.gz,3,E,1,z0045337,28473,81224,77569,170,351,337,0.955,45337,45360,45369,NA,NA,CentAm,M,F2,NA,NA,CentAm,NA,x,34.85,-120.75,2004,BIOPSY-CASCADIA,John,NA,NA,"Yes, collaborator",NA,Katherina,CRC040725-N2-1,207658,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,7,25,,,,,CALIFORNIA,UNITED STATES OF AMERICA,34.85,1,Minute,-120.75,1,Minute,1,North Pacific,M,Molecular determination by another lab.,3/7/05 0:00,NA,NA,NA,NA,"LOAN 172 BAKER,OTHER ID: MN1, SAMPLE ACCIDENTALY NOT KEPT FROZEN FOR ~2 WEEKS, SKIN TO WORTHY LAB FOR ISOTOPES",5/31/12 16:10,Dan Prosperi,9/17/21 8:04
z0045350_Mnov_MS51_n0028475_R1.fastq.gz,3,G,1,z0045350,28475,63563,57800,153.5,358,355,0.909,45350,NA,NA,NA,NA,CentAm,F,F2,NA,NA,CentAm,NA,x,36.933333,-122.333333,2004,BIOPSY-CASCADIA,John,NA,NA,"Yes, collaborator",NA,FIBB,CRC-040918-1,207671,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,9,18,,,,,CALIFORNIA,UNITED STATES OF AMERICA,36.933333,1,Minute,-122.333333,1,Minute,1,North Pacific,F,Molecular determination by another lab.,3/7/05 0:00,NA,NA,NA,NA,"LOAN 172 BAKER,OTHER ID: MN2",5/31/12 16:10,Dan Prosperi,9/17/21 8:04
z0051185_Mnov_MS51_n0028478_R1.fastq.gz,3,B,2,z0051185,28478,69267,67550,154.5,354,337,0.975,51185,NA,NA,NA,NA,CentAm,M,E1,NA,NA,CentAm,NA,x,37.2,-124.05,2005,BIOPSY-SWFSC-CSCAPE,Karin,NA,2-Nov-21,2-Nov-21,NA,"Nico, FIBB",DSJ050921.01,210533,BIOPSY-SWFSC-CSCAPE,BIOPSY (PROJECTILE),NA,NA,NA,KAF,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2005,9,21,WEST COAST,,,,,UNITED STATES OF AMERICA,37.2,1,Minute,-124.05,1,Minute,1,North Pacific,M,Molecular determination by another lab.,1/11/06 0:00,NA,NA,NA,NA,"LOAN 172 BAKER, SKIN TO WORTHY LAB FOR ISOTOPES",5/31/12 16:12,Dan Prosperi,9/17/21 8:04
z0051326_Mnov_MS51_n0028480_R1.fastq.gz,3,D,2,z0051326,28480,20954,18646,35,292,238,0.89,51326,NA,NA,NA,NA,CentAm,M,F2,NA,NA,CentAm,NA,x,35.533333,-121.366666,2005,BIOPSY-SWFSC-CSCAPE,NA,Added Nov 24,NA,NA,NA,FIBB,DSJ051123.03,210674,BIOPSY-SWFSC-CSCAPE,BIOPSY (PROJECTILE),NA,NA,NA,KAF,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2005,11,23,WEST COAST,,,,,UNITED STATES OF AMERICA,35.533333,1,Minute,-121.366666,1,Minute,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,1/11/06 0:00,NA,NA,NA,NA,"LOAN 172 BAKER, SKIN TO WORTHY LAB FOR ISOTOPES",5/31/12 16:12,Dan Prosperi,9/17/21 8:04
z0051328_Mnov_MS51_n0028481_R1.fastq.gz,3,E,2,z0051328,28481,3930,2158,4,74,11,0.549,51328,NA,NA,NA,NA,CentAm,M,F2,NA,NA,CentAm,NA,x,35.533333,-121.366666,2005,BIOPSY-SWFSC-CSCAPE,NA,Added Nov 24,NA,NA,NA,Nico,DSJ051123.05,210676,BIOPSY-SWFSC-CSCAPE,BIOPSY (PROJECTILE),NA,NA,NA,KAF,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2005,11,23,WEST COAST,,,,,UNITED STATES OF AMERICA,35.533333,1,Minute,-121.366666,1,Minute,1,North Pacific,U,,1/11/06 0:00,NA,NA,NA,NA,"LOAN 172 BAKER, SKIN TO WORTHY LAB FOR ISOTOPES",5/31/12 16:12,Dan Prosperi,9/17/21 8:04
z0051891_Mnov_MS51_n0028483_R1.fastq.gz,3,G,2,z0051891,28483,57811,55683,141,354,346,0.963,51891,NA,NA,NA,NA,CentAm,F,F3,NA,NA,CentAm,NA,x,35.35,-120.933333,2005,BIOPSY-CASCADIA,NA,Added Nov 29,NA,NA,NA,Nico,CRC050702-2,211238,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2005,7,2,,,,,CALIFORNIA,UNITED STATES OF AMERICA,35.35,1,Minute,-120.933333,1,Minute,1,North Pacific,U,,1/20/06 0:00,NA,NA,NA,NA,"LOAN 172 BAKER, SKIN TO WORTHY LAB FOR ISOTOPES",5/31/12 16:12,Dan Prosperi,9/17/21 8:04
z0056375_Mnov_MS51_n0028501_R1.fastq.gz,3,A,5,z0056375,28501,82042,77312,177,357,349,0.942,56375,NA,NA,NA,NA,CentAm,M,E1_E11,NA,NA,CentAm,NA,x,11.016666,-85.8,2004,BIOPSY-COSTA RICA-SPLASH,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",CRC040125-1,213603,BIOPSY-COSTA RICA-SPLASH,BIOPSY (PROJECTILE),NA,NA,NA,BLT,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,1,25,,,,,,COSTA RICA,11.016666,1,Minute,-85.8,1,Minute,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,7/19/06 0:00,NA,NA,NA,NA,"LOAN 172 BAKER,Other Field ID:MN X, SKIN TO WORTHY LAB FOR ISOTOPES",5/31/12 16:13,Dan Prosperi,9/17/21 8:04
z0056384_Mnov_MS51_n0028506_R1.fastq.gz,3,F,5,z0056384,28506,51672,49171,127,358,345,0.952,56384,NA,NA,NA,Baker.CentAm,CentAm,F,F2,NA,NA,CentAm,NA,x,8.65,-83.733333,2004,BIOPSY-COSTA RICA-SPLASH,John,NA,NA,"Yes, collaborator",NA,[no name] Displayed with permission from [**SPLASH project**],CRC040208-1A/1B,213612,BIOPSY-COSTA RICA-SPLASH,BIOPSY (PROJECTILE),NA,NA,NA,BLT,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,2,8,,,,,,COSTA RICA,8.65,1,Minute,-83.733333,1,Minute,1,North Pacific,F,Field determination: field observation (photo/sex dimorphism); no carcass in hand for examination.,7/19/06 0:00,NA,NA,NA,NA,"LOAN 172 BAKER,Other Field ID:MN MO, SKIN TO WORTHY LAB FOR ISOTOPES",5/31/12 16:13,Dan Prosperi,9/17/21 8:04
z0056399_Mnov_MS51_n0028516_R1.fastq.gz,3,H,6,z0056399,28516,88931,75442,182.5,354,349,0.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z0061980_Mnov_MS51_n0028519_R1.fastq.gz,3,C,7,z0061980,28519,298299,286383,646,359,358,0.96,61980,NA,NA,NA,NA,CentAm,M,E13,NA,NA,CentAm,NA,x,38.25,-123.516666,2006,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,CRC20061001-06,215091,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2006,10,1,,,,,CALIFORNIA,UNITED STATES OF AMERICA,38.25,1,Minute,-123.516666,1,Minute,1,North Pacific,M,Molecular determination: ZFX/ZFY 5' exonuclease qPCR assay developed at SWFSC.,2/2/07 0:00,NA,NA,NA,NA,LOAN 247,5/31/12 16:15,Dan Prosperi,9/17/21 8:04
z0107101_Mnov_MS51_n0028524_R1.fastq.gz,3,H,7,z0107101,28524,35379,33989,77.5,350,323,0.961,107101,NA,NA,NA,NA,CentAm,F,F2,NA,NA,CentAm,NA,x,36.8,-121.8,2011,BIOPSY-CA-MLML,Jim Harvey?,NA,2-Nov-21,3-Nov-21,NA,Paulina Godoy y Carlos Aguilera-PUBLIC,CRC20111108-CTC01,229239,BIOPSY-CA-MLML,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2011,11,8,Monterey Bay,,,,CALIFORNIA,UNITED STATES OF AMERICA,36.8,1,Minute,-121.8,1,Minute,1,North Pacific,F,,4/25/12 0:00,NA,NA,NA,NA,Sample collected under Dr.Jim Harvey's NMFS permit #15271,5/31/12 16:27,Dan Prosperi,9/17/21 8:04
z0108489_Mnov_MS51_n0028525_R1.fastq.gz,3,A,8,z0108489,28525,39908,35748,53,302,261,0.896,108489,NA,NA,NA,NA,CentAm,F,F2,NA,NA,CentAm,NA,x,36.8,-121.85,2012,BIOPSY-CA-MLML,Jim Harvey?,NA,2-Nov-21,3-Nov-21,NA,"Nico, FIBB",CRC20120513-CTC02,229902,BIOPSY-CA-MLML,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2012,5,13,MONTEREY BAY,,,,CALIFORNIA,UNITED STATES OF AMERICA,36.8,1,Minute,-121.85,1,Minute,1,North Pacific,U,,8/6/12 0:00,NA,NA,NA,NA,,8/6/12 12:52,Dan Prosperi,9/17/21 8:04
z0175912_Mnov_MS51_n0028529_R1.fastq.gz,3,E,8,z0175912,28529,2253,1959,5,44,0,0.87,175912,NA,NA,NA,NA,CentAm,M,F2,NA,NA,CentAm,NA,x,36.62816,-121.88033,2016,SLOUGHED-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",CRC-20161007-MUS-01,238329,SLOUGHED-CASCADIA,NON-INVASIVE SAMPLING,NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2016,10,7,,,,,CALIFORNIA,UNITED STATES OF AMERICA,36.62816,1e-05,DEGREE,-121.88033,1e-05,DEGREE,1,North Pacific,U,,11/2/16 0:00,NA,NA,NA,NA,,11/2/16 10:36,Dan Prosperi,9/17/21 8:04
z0175916_Mnov_MS51_n0028530_R1.fastq.gz,3,F,8,z0175916,28530,12957,10872,16,227,171,0.839,175916,NA,NA,NA,NA,CentAm,M,F3,NA,NA,CentAm,NA,x,38.2645,-123.13333,2016,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,CRC-20161010-ZIP-03,238333,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2016,10,10,,,,,CALIFORNIA,UNITED STATES OF AMERICA,38.2645,1e-04,DEGREE,-123.13333,1e-05,DEGREE,1,North Pacific,U,,11/2/16 0:00,NA,NA,NA,NA,,11/2/16 10:36,Dan Prosperi,9/17/21 8:04
z0175937_Mnov_MS51_n0028531_R1.fastq.gz,3,G,8,z0175937,28531,40916,35177,94,356,339,0.86,175937,NA,NA,NA,NA,CentAm,F,E13,NA,NA,CentAm,NA,x,40.8065,-124.4102,2016,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,CRC-20161011-ZIP-02,238354,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2016,10,11,,,,,CALIFORNIA,UNITED STATES OF AMERICA,40.8065,1e-04,DEGREE,-124.4102,1e-04,DEGREE,1,North Pacific,U,,11/2/16 0:00,NA,NA,NA,NA,,11/2/16 10:36,Dan Prosperi,9/17/21 8:04
z0178348_Mnov_MS51_n0028534_R1.fastq.gz,3,B,9,z0178348,28534,33010,22035,59,339,312,0.668,178348,NA,NA,NA,NA,CentAm,M,E1,NA,NA,CentAm,NA,x,37.538333,-122.579833,2016,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,CRC-20160525-MUS-01,238524,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2016,5,25,,,,,CALIFORNIA,UNITED STATES OF AMERICA,37.538333,0.01,MINUTE,-122.579833,0.01,MINUTE,1,North Pacific,U,,1/19/17 0:00,NA,NA,NA,NA,"Sample taken from Darts of Tag 11. Vial named CRC 20160525 MUS-01. Tag 11, Deployed on 5/22/2016, Sat transmitter missing. All Darts and Petals intact.   Longitude changed from positive to negative",1/19/17 15:31,Dan Prosperi,9/17/21 8:04
z0187857_Mnov_MS51_n0028535_R1.fastq.gz,3,C,9,z0187857,28535,323,146,0,1,1,0.452,187857,NA,NA,NA,NA,CentAm,M,F2,NA,NA,CentAm,NA,x,34.3675,-119.933,2017,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",CRC20170809-ZIP-50,240274,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2017,8,9,,,,,CALIFORNIA,UNITED STATES OF AMERICA,34.3675,1e-04,DEGREE,-119.933,0.001,DEGREE,1,North Pacific,U,,1/8/18 0:00,NA,NA,NA,NA,,1/8/18 15:52,Dan Prosperi,9/17/21 8:04
z0187860_Mnov_MS51_n0028536_R1.fastq.gz,3,D,9,z0187860,28536,199626,194556,430,360,352,0.975,187860,NA,NA,NA,NA,CentAm,M,F2,NA,NA,CentAm,NA,x,35.4191,-120.9177,2017,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",CRC20170812-ZIP-01,240277,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2017,8,12,,,,,CALIFORNIA,UNITED STATES OF AMERICA,35.4191,1e-04,DEGREE,-120.9177,1e-04,DEGREE,1,North Pacific,U,,1/8/18 0:00,NA,NA,NA,NA,,1/8/18 15:52,Dan Prosperi,9/17/21 8:04
z0187906_Mnov_MS51_n0028537_R1.fastq.gz,3,E,9,z0187906,28537,42573,39604,89,338,317,0.93,187906,NA,NA,NA,NA,CentAm,F,Aminus,NA,NA,CentAm,NA,x,37.6087,-123.0883,2017,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,FIBB,CRC20171009-MUS-08,240323,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2017,10,9,,,,,CALIFORNIA,UNITED STATES OF AMERICA,37.6087,1e-04,DEGREE,-123.0883,1e-04,DEGREE,1,North Pacific,U,,1/8/18 0:00,NA,NA,NA,NA,,1/8/18 15:52,Dan Prosperi,9/17/21 8:04
z0187911_Mnov_MS51_n0028538_R1.fastq.gz,3,F,9,z0187911,28538,2300,106,0,1,1,0.046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z0196736_Mnov_MS51_n0028542_R1.fastq.gz,3,B,10,z0196736,28542,82716,78911,187,357,352,0.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z0045350_Mnov_MS51_n0028556_R1.fastq.gz,3,H,11,z0045350,28556,55356,48218,133,359,353,0.871,45350,NA,NA,NA,NA,CentAm,F,F2,NA,NA,CentAm,NA,x,36.933333,-122.333333,2004,BIOPSY-CASCADIA,John,NA,NA,"Yes, collaborator",NA,FIBB,CRC-040918-1,207671,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2004,9,18,,,,,CALIFORNIA,UNITED STATES OF AMERICA,36.933333,1,Minute,-122.333333,1,Minute,1,North Pacific,F,Molecular determination by another lab.,3/7/05 0:00,NA,NA,NA,NA,"LOAN 172 BAKER,OTHER ID: MN2",5/31/12 16:10,Dan Prosperi,9/17/21 8:04
z0175937_Mnov_MS51_n0028561_R1.fastq.gz,3,E,12,z0175937,28561,31593,26527,67.5,350,328,0.84,175937,NA,NA,NA,NA,CentAm,F,E13,NA,NA,CentAm,NA,x,40.8065,-124.4102,2016,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,Nico,CRC-20161011-ZIP-02,238354,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2016,10,11,,,,,CALIFORNIA,UNITED STATES OF AMERICA,40.8065,1e-04,DEGREE,-124.4102,1e-04,DEGREE,1,North Pacific,U,,11/2/16 0:00,NA,NA,NA,NA,,11/2/16 10:36,Dan Prosperi,9/17/21 8:04
z0187860_Mnov_MS51_n0028562_R1.fastq.gz,3,F,12,z0187860,28562,64361,60841,155.5,361,352,0.945,187860,NA,NA,NA,NA,CentAm,M,F2,NA,NA,CentAm,NA,x,35.4191,-120.9177,2017,BIOPSY-CASCADIA,John,NA,3-Nov-21,"Yes, collaborator",NA,"Nico, FIBB",CRC20170812-ZIP-01,240277,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,ARC,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Donator requested that PI request permission to use in study,2017,8,12,,,,,CALIFORNIA,UNITED STATES OF AMERICA,35.4191,1e-04,DEGREE,-120.9177,1e-04,DEGREE,1,North Pacific,U,,1/8/18 0:00,NA,NA,NA,NA,,1/8/18 15:52,Dan Prosperi,9/17/21 8:04
z0196736_Mnov_MS51_n0028563_R1.fastq.gz,3,G,12,z0196736,28563,71689,68317,150,358,343,0.953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
z0051404_Mnov_MS51_n0028571_R1.fastq.gz,8,G,1,z0051404,28571,70889,23670,62.5,347,326,0.334,51404,NA,NA,NA,NA,SMX,F,E1,NA,NA,SMX,NA,x,48,-124.816666,2005,BIOPSY-SWFSC-CSCAPE,Karin,"Added Nov 29; low concentration, but ended up with enough after drying down",NA,NA,NA,FIBB,MAC050612.01,210752,BIOPSY-SWFSC-CSCAPE,BIOPSY (PROJECTILE),NA,NA,NA,KAF,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2005,6,12,WEST COAST,,,,,UNITED STATES OF AMERICA,48,1,Minute,-124.816666,1,Minute,1,North Pacific,U,,1/11/06 0:00,NA,NA,NA,NA,"LOAN 172 BAKER, SKIN TO WORTHY LAB FOR ISOTOPES",5/31/12 16:12,Dan Prosperi,9/17/21 8:04
z0051405_Mnov_MS51_n0028572_R1.fastq.gz,8,H,1,z0051405,28572,4160,1047,2,4,0,0.252,51405,NA,NA,NA,NA,SMX,M,Aplus,NA,NA,SMX,NA,x,47.033333,-124.816666,2005,BIOPSY-SWFSC-CSCAPE,Karin,Added 1.10.22,NA,NA,NA,"FIBB, Nico",MAC050612.02,210753,BIOPSY-SWFSC-CSCAPE,BIOPSY (PROJECTILE),NA,NA,NA,KAF,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2005,6,12,WEST COAST,,,,,UNITED STATES OF AMERICA,47.033333,1,Minute,-124.816666,1,Minute,1,North Pacific,U,,1/11/06 0:00,NA,NA,NA,NA,"LOAN 172 BAKER, SKIN TO WORTHY LAB FOR ISOTOPES,LOAN 202 ELFES",5/31/12 16:12,Dan Prosperi,9/17/21 8:04
z0051898_Mnov_MS51_n0028574_R1.fastq.gz,8,B,2,z0051898,28574,92339,88098,221.5,357,354,0.954,51898,NA,NA,NA,NA,SMX,M,Aplus,NA,NA,SMX,NA,x,34.283333,-119.883333,2005,BIOPSY-CASCADIA,John,Added Nov 29,NA,NA,NA,Nico,CRC050703-1,211245,BIOPSY-CASCADIA,BIOPSY (PROJECTILE),NA,NA,NA,KMR,76,C,CETACEA,M nov,Megaptera,novaeangliae,Humpback whale,Y,Permission to use in 'stress' or SPLASH research only - see letter w/ data,2005,7,3,,,,,CALIFORNIA,UNITED STATES OF AMERICA,34.283333,1,Minute,-119.883333,1,Minute,1,North Pacific,U,,1/20/06 0:00,NA,NA,NA,NA,"LOAN 172 BAKER, SKIN TO WORTHY LAB FOR ISOTOPES,LOAN 202 ELFES",5/31/12 16:12,Dan Prosperi,9/17/21 8:04
z0051899_Mnov_MS51_n0028575_R1.fastq.gz,8,C,2,z0051899,28575,91756,87571,158,348,332,0.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
